period,source,record_id,answer,tags
3,nb_sov,129,S1-H3-ELEC-SWG,
3,nb_sov,130,S1-H3-ELEC-SWG,
3,nb_sov,14763,S1-H3-ELEC-UPS,
3,nb_sov,132,S1-H3-ELEC-UPS,
3,nb_sov,133,S1-H3-ELEC-BUS,
3,nb_sov,134,S1-H3-ELEC-BUS,
3,nb_sov,135,S1-H3-MECH-CRAH,
3,nb_sov,136,S1-H3-MECH-CRAH,
3,nb_sov,137,S1-H3-MECH-CHW,
3,nb_sov,138,S1-H3-MECH-CHW,
3,nb_sov,139,S1-H3-CTRL-BMS,
3,nb_sov,140,S1-H3-CTRL-BMS,
3,nb_sov,141,S1-H3-CTRL-EPMS,
3,nb_sov,142,S1-H3-CTRL-EPMS,
3,nb_sov,143,NO_WBS,indirect
1,el1_progress,EL1-H01-001,S1-H1-ELEC-SWG,
1,el1_progress,EL1-H01-002,S1-H1-ELEC-SWG,
1,el1_progress,EL1-H01-003,S1-H1-ELEC-SWG,
1,el1_progress,EL1-H01-004,S1-H1-ELEC-SWG,
1,el1_progress,EL1-H01-005,S1-H1-ELEC-SWG,
1,el1_progress,EL1-H01-006,S1-H1-ELEC-SWG,
1,el1_progress,EL1-H01-007,S1-H1-ELEC-SWG,
1,el1_progress,EL1-H01-008,S1-H1-ELEC-SWG,
1,el1_progress,EL1-H01-009,S1-H1-ELEC-SWG,
1,el1_progress,EL1-H01-010,S1-H1-ELEC-SWG,
1,el1_progress,EL1-H01-011,S1-H1-ELEC-SWG,
1,el1_progress,EL1-H01-012,S1-H1-ELEC-SWG,
1,el1_progress,EL1-H02-013,S1-H2-ELEC-SWG,
1,el1_progress,EL1-H02-014,S1-H2-ELEC-SWG,
1,el1_progress,EL1-H02-015,S1-H2-ELEC-SWG,
1,el1_progress,EL1-H02-016,S1-H2-ELEC-SWG,
1,el1_progress,EL1-H02-017,S1-H2-ELEC-SWG,
1,el1_progress,EL1-H02-018,S1-H2-ELEC-SWG,
1,el1_progress,EL1-H02-019,S1-H2-ELEC-SWG,
1,el1_progress,EL1-H02-020,S1-H2-ELEC-SWG,
1,el1_progress,EL1-H02-021,S1-H2-ELEC-SWG,
1,el1_progress,EL1-H02-022,S1-H2-ELEC-SWG,
1,el1_progress,EL1-H02-023,S1-H2-ELEC-SWG,
1,el1_progress,EL1-H02-024,S1-H2-ELEC-SWG,
1,el1_progress,EL1-H03-025,S1-H3-ELEC-SWG,
1,el1_progress,EL1-H03-026,S1-H3-ELEC-SWG,
1,el1_progress,EL1-H03-027,S1-H3-ELEC-SWG,
1,el1_progress,EL1-H03-028,S1-H3-ELEC-SWG,
1,el1_progress,EL1-H03-029,S1-H3-ELEC-SWG,
1,el1_progress,EL1-H03-030,S1-H3-ELEC-SWG,
1,el1_progress,EL1-H03-031,S1-H3-ELEC-SWG,
1,el1_progress,EL1-H03-032,S1-H3-ELEC-SWG,
1,el1_progress,EL1-H03-033,S1-H3-ELEC-SWG,
1,el1_progress,EL1-H02-034,NO_WBS,decoy
1,el1_progress,EL1-H01-035,NO_WBS,decoy
2,el1_progress,EL1-H01-001,S1-H1-ELEC-SWG,
2,el1_progress,EL1-H01-002,S1-H1-ELEC-SWG,
2,el1_progress,EL1-H01-003,S1-H1-ELEC-SWG,
2,el1_progress,EL1-H01-004,S1-H1-ELEC-SWG,
2,el1_progress,EL1-H01-005,S1-H1-ELEC-SWG,
2,el1_progress,EL1-H01-006,S1-H1-ELEC-SWG,
2,el1_progress,EL1-H01-007,S1-H1-ELEC-SWG,
2,el1_progress,EL1-H01-008,S1-H1-ELEC-SWG,
2,el1_progress,EL1-H01-009,S1-H1-ELEC-SWG,
2,el1_progress,EL1-H01-010,S1-H1-ELEC-SWG,
2,el1_progress,EL1-H01-011,S1-H1-ELEC-SWG,
2,el1_progress,EL1-H01-2654,S1-H1-ELEC-SWG,
2,el1_progress,EL1-H02-013,S1-H2-ELEC-SWG,
2,el1_progress,EL1-H02-014,S1-H2-ELEC-SWG,
2,el1_progress,EL1-H02-015,S1-H2-ELEC-SWG,
2,el1_progress,EL1-H02-016,S1-H2-ELEC-SWG,
2,el1_progress,EL1-H02-017,S1-H2-ELEC-SWG,
2,el1_progress,EL1-H02-018,S1-H2-ELEC-SWG,
2,el1_progress,EL1-H02-2655,S1-H2-ELEC-SWG,
2,el1_progress,EL1-H02-020,S1-H2-ELEC-SWG,
2,el1_progress,EL1-H02-021,S1-H2-ELEC-SWG,
2,el1_progress,EL1-H02-022,S1-H2-ELEC-SWG,
2,el1_progress,EL1-H02-023,S1-H2-ELEC-SWG,
2,el1_progress,EL1-H02-024,S1-H2-ELEC-SWG,
2,el1_progress,EL1-H03-025,S1-H3-ELEC-SWG,
2,el1_progress,EL1-H03-026,S1-H3-ELEC-SWG,
2,el1_progress,EL1-H03-027,S1-H3-ELEC-SWG,
2,el1_progress,EL1-H03-028,S1-H3-ELEC-SWG,
2,el1_progress,EL1-H03-029,S1-H3-ELEC-SWG,
2,el1_progress,EL1-H03-030,S1-H3-ELEC-SWG,
2,el1_progress,EL1-H03-031,S1-H3-ELEC-SWG,
2,el1_progress,EL1-H03-032,S1-H3-ELEC-SWG,
2,el1_progress,EL1-H03-033,S1-H3-ELEC-SWG,
2,el1_progress,EL1-H02-034,NO_WBS,decoy
2,el1_progress,EL1-H01-035,NO_WBS,decoy
3,el1_progress,EL1-H01-001,S1-H1-ELEC-SWG,
3,el1_progress,EL1-H01-002,S1-H1-ELEC-SWG,
3,el1_progress,EL1-H01-003,S1-H1-ELEC-SWG,
3,el1_progress,EL1-H01-2656,S1-H1-ELEC-SWG,
3,el1_progress,EL1-H01-005,S1-H1-ELEC-SWG,
3,el1_progress,EL1-H01-006,S1-H1-ELEC-SWG,
3,el1_progress,EL1-H01-007,S1-H1-ELEC-SWG,
3,el1_progress,EL1-H01-008,S1-H1-ELEC-SWG,
3,el1_progress,EL1-H01-009,S1-H1-ELEC-SWG,
3,el1_progress,EL1-H01-010,S1-H1-ELEC-SWG,
3,el1_progress,EL1-H01-011,S1-H1-ELEC-SWG,
3,el1_progress,EL1-H01-2654,S1-H1-ELEC-SWG,
3,el1_progress,EL1-H02-013,S1-H2-ELEC-SWG,
3,el1_progress,EL1-H02-014,S1-H2-ELEC-SWG,
3,el1_progress,EL1-H02-015,S1-H2-ELEC-SWG,
3,el1_progress,EL1-H02-016,S1-H2-ELEC-SWG,
3,el1_progress,EL1-H02-017,S1-H2-ELEC-SWG,
3,el1_progress,EL1-H02-018,S1-H2-ELEC-SWG,
3,el1_progress,EL1-H02-2655,S1-H2-ELEC-SWG,
3,el1_progress,EL1-H02-020,S1-H2-ELEC-SWG,
3,el1_progress,EL1-H02-021,S1-H2-ELEC-SWG,
3,el1_progress,EL1-H02-022,S1-H2-ELEC-SWG,
3,el1_progress,EL1-H02-023,S1-H2-ELEC-SWG,
3,el1_progress,EL1-H02-024,S1-H2-ELEC-SWG,
3,el1_progress,EL1-H03-025,S1-H3-ELEC-SWG,
3,el1_progress,EL1-H03-026,S1-H3-ELEC-SWG,
3,el1_progress,EL1-H03-027,S1-H3-ELEC-SWG,
3,el1_progress,EL1-H03-028,S1-H3-ELEC-SWG,
3,el1_progress,EL1-H03-029,S1-H3-ELEC-SWG,
3,el1_progress,EL1-H03-030,S1-H3-ELEC-SWG,
3,el1_progress,EL1-H03-031,S1-H3-ELEC-SWG,
3,el1_progress,EL1-H03-032,S1-H3-ELEC-SWG,
3,el1_progress,EL1-H03-033,S1-H3-ELEC-SWG,
3,el1_progress,EL1-H02-034,NO_WBS,decoy
3,el1_progress,EL1-H01-2657,NO_WBS,decoy
1,fb1_progress,10001,S1-H1-ELEC-SWG,fabricator_overlap
1,fb1_progress,10002,S1-H1-ELEC-SWG,fabricator_overlap
1,fb1_progress,10003,S1-H1-ELEC-SWG,fabricator_overlap
1,fb1_progress,10004,S1-H1-ELEC-SWG,fabricator_overlap
1,fb1_progress,61856,S1-H2-ELEC-SWG,fabricator_overlap
1,fb1_progress,61858,S1-H2-ELEC-SWG,fabricator_overlap
1,fb1_progress,61860,S1-H2-ELEC-SWG,fabricator_overlap
1,fb1_progress,61862,S1-H2-ELEC-SWG,fabricator_overlap
1,fb1_progress,61864,S1-H3-ELEC-SWG,fabricator_overlap
1,fb1_progress,61866,S1-H3-ELEC-SWG,fabricator_overlap
1,fb1_progress,61868,S1-H3-ELEC-SWG,fabricator_overlap
2,fb1_progress,10001,S1-H1-ELEC-SWG,fabricator_overlap
2,fb1_progress,10002,S1-H1-ELEC-SWG,fabricator_overlap
2,fb1_progress,10003,S1-H1-ELEC-SWG,fabricator_overlap
2,fb1_progress,10004,S1-H1-ELEC-SWG,fabricator_overlap
2,fb1_progress,61856,S1-H2-ELEC-SWG,fabricator_overlap
2,fb1_progress,61858,S1-H2-ELEC-SWG,fabricator_overlap
2,fb1_progress,61860,S1-H2-ELEC-SWG,fabricator_overlap
2,fb1_progress,61862,S1-H2-ELEC-SWG,fabricator_overlap
2,fb1_progress,61864,S1-H3-ELEC-SWG,fabricator_overlap
2,fb1_progress,61866,S1-H3-ELEC-SWG,fabricator_overlap
2,fb1_progress,61868,S1-H3-ELEC-SWG,fabricator_overlap
3,fb1_progress,10001,S1-H1-ELEC-SWG,fabricator_overlap
3,fb1_progress,10002,S1-H1-ELEC-SWG,fabricator_overlap
3,fb1_progress,10003,S1-H1-ELEC-SWG,fabricator_overlap
3,fb1_progress,10004,S1-H1-ELEC-SWG,fabricator_overlap
3,fb1_progress,61856,S1-H2-ELEC-SWG,fabricator_overlap
3,fb1_progress,61858,S1-H2-ELEC-SWG,fabricator_overlap
3,fb1_progress,61860,S1-H2-ELEC-SWG,fabricator_overlap
3,fb1_progress,61869,S1-H2-ELEC-SWG,fabricator_overlap
3,fb1_progress,61864,S1-H3-ELEC-SWG,fabricator_overlap
3,fb1_progress,61866,S1-H3-ELEC-SWG,fabricator_overlap
3,fb1_progress,61868,S1-H3-ELEC-SWG,fabricator_overlap
1,el2_progress,UPS-1001,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1002,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1003,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1004,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1005,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1006,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1007,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1008,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1009,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1010,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1011,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1012,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1013,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1014,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1015,S1-H1-ELEC-UPS,
1,el2_progress,UPS-1016,S1-H1-ELEC-UPS,reused_old_id
1,el2_progress,UPS-1017,S1-H1-ELEC-UPS,reused_old_id
1,el2_progress,UPS-1018,S1-H1-ELEC-UPS,
1,el2_progress,UPS-2019,S1-H2-ELEC-UPS,
1,el2_progress,UPS-2020,S1-H2-ELEC-UPS,
1,el2_progress,UPS-2021,S1-H2-ELEC-UPS,
1,el2_progress,UPS-2022,S1-H2-ELEC-UPS,
1,el2_progress,UPS-2023,S1-H2-ELEC-UPS,
1,el2_progress,UPS-2024,S1-H2-ELEC-UPS,
1,el2_progress,UPS-2025,S1-H2-ELEC-UPS,
1,el2_progress,UPS-2026,S1-H2-ELEC-UPS,
1,el2_progress,UPS-2027,S1-H2-ELEC-UPS,reused_old_id
1,el2_progress,UPS-2028,S1-H2-ELEC-UPS,
1,el2_progress,UPS-2029,S1-H2-ELEC-UPS,
1,el2_progress,UPS-2030,S1-H2-ELEC-UPS,
1,el2_progress,UPS-3031,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3032,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3033,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3034,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3035,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3036,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3037,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3038,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3039,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3040,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3041,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3042,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3043,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3044,S1-H3-ELEC-UPS,reused_old_id
1,el2_progress,UPS-3045,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3046,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3047,S1-H3-ELEC-UPS,
1,el2_progress,UPS-3048,S1-H3-ELEC-UPS,
2,el2_progress,UPS-1001,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1002,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1003,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1004,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1005,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1006,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1007,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1008,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1009,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1010,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1011,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1012,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1013,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1014,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1015,S1-H1-ELEC-UPS,
2,el2_progress,UPS-1016,S1-H1-ELEC-UPS,reused_old_id
2,el2_progress,UPS-1929,S1-H1-ELEC-UPS,reused_old_id
2,el2_progress,UPS-1018,S1-H1-ELEC-UPS,
2,el2_progress,UPS-2019,S1-H2-ELEC-UPS,
2,el2_progress,UPS-2020,S1-H2-ELEC-UPS,
2,el2_progress,UPS-2021,S1-H2-ELEC-UPS,
2,el2_progress,UPS-2022,S1-H2-ELEC-UPS,
2,el2_progress,UPS-2023,S1-H2-ELEC-UPS,
2,el2_progress,UPS-2024,S1-H2-ELEC-UPS,
2,el2_progress,UPS-2025,S1-H2-ELEC-UPS,
2,el2_progress,UPS-2026,S1-H2-ELEC-UPS,
2,el2_progress,UPS-2027,S1-H2-ELEC-UPS,reused_old_id
2,el2_progress,UPS-2028,S1-H2-ELEC-UPS,
2,el2_progress,UPS-2029,S1-H2-ELEC-UPS,
2,el2_progress,UPS-2030,S1-H2-ELEC-UPS,
2,el2_progress,UPS-3031,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3032,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3033,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3034,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3035,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3036,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3037,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3038,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3039,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3040,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3041,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3042,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3043,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3044,S1-H3-ELEC-UPS,reused_old_id
2,el2_progress,UPS-3045,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3046,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3047,S1-H3-ELEC-UPS,
2,el2_progress,UPS-3048,S1-H3-ELEC-UPS,
3,el2_progress,UPS-1001,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1002,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1003,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1004,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1005,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1006,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1007,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1008,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1009,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1010,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1011,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1012,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1013,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1014,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1015,S1-H1-ELEC-UPS,
3,el2_progress,UPS-1016,S1-H1-ELEC-UPS,reused_old_id
3,el2_progress,UPS-1929,S1-H1-ELEC-UPS,reused_old_id
3,el2_progress,UPS-1018,S1-H1-ELEC-UPS,
3,el2_progress,UPS-2019,S1-H2-ELEC-UPS,
3,el2_progress,UPS-2020,S1-H2-ELEC-UPS,
3,el2_progress,UPS-2021,S1-H2-ELEC-UPS,
3,el2_progress,UPS-2022,S1-H2-ELEC-UPS,
3,el2_progress,UPS-2023,S1-H2-ELEC-UPS,
3,el2_progress,UPS-2024,S1-H2-ELEC-UPS,
3,el2_progress,UPS-2025,S1-H2-ELEC-UPS,
3,el2_progress,UPS-2026,S1-H2-ELEC-UPS,
3,el2_progress,UPS-2027,S1-H2-ELEC-UPS,reused_old_id
3,el2_progress,UPS-2028,S1-H2-ELEC-UPS,
3,el2_progress,UPS-2029,S1-H2-ELEC-UPS,
3,el2_progress,UPS-2030,S1-H2-ELEC-UPS,
3,el2_progress,UPS-3031,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3930,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3033,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3034,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3035,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3036,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3931,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3038,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3039,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3040,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3041,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3042,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3043,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3044,S1-H3-ELEC-UPS,reused_old_id
3,el2_progress,UPS-3045,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3046,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3047,S1-H3-ELEC-UPS,
3,el2_progress,UPS-3048,S1-H3-ELEC-UPS,
1,fb2_progress,10001,S1-H1-ELEC-UPS,fabricator_overlap
1,fb2_progress,10002,S1-H1-ELEC-UPS,fabricator_overlap
1,fb2_progress,10003,S1-H1-ELEC-UPS,fabricator_overlap
1,fb2_progress,10004,S1-H1-ELEC-UPS,fabricator_overlap
1,fb2_progress,10005,S1-H1-ELEC-UPS,fabricator_overlap
1,fb2_progress,10006,S1-H1-ELEC-UPS,fabricator_overlap
1,fb2_progress,61848,S1-H2-ELEC-UPS,fabricator_overlap
1,fb2_progress,61850,S1-H2-ELEC-UPS,fabricator_overlap
1,fb2_progress,61852,S1-H2-ELEC-UPS,fabricator_overlap
1,fb2_progress,61854,S1-H2-ELEC-UPS,fabricator_overlap
1,fb2_progress,61856,S1-H3-ELEC-UPS,fabricator_overlap
1,fb2_progress,61858,S1-H3-ELEC-UPS,fabricator_overlap
1,fb2_progress,61860,S1-H3-ELEC-UPS,fabricator_overlap
1,fb2_progress,61862,S1-H3-ELEC-UPS,fabricator_overlap
1,fb2_progress,61864,S1-H3-ELEC-UPS,fabricator_overlap
1,fb2_progress,61866,S1-H3-ELEC-UPS,fabricator_overlap
2,fb2_progress,61867,S1-H1-ELEC-UPS,fabricator_overlap
2,fb2_progress,10002,S1-H1-ELEC-UPS,fabricator_overlap
2,fb2_progress,10003,S1-H1-ELEC-UPS,fabricator_overlap
2,fb2_progress,10004,S1-H1-ELEC-UPS,fabricator_overlap
2,fb2_progress,10005,S1-H1-ELEC-UPS,fabricator_overlap
2,fb2_progress,10006,S1-H1-ELEC-UPS,fabricator_overlap
2,fb2_progress,61848,S1-H2-ELEC-UPS,fabricator_overlap
2,fb2_progress,61850,S1-H2-ELEC-UPS,fabricator_overlap
2,fb2_progress,61852,S1-H2-ELEC-UPS,fabricator_overlap
2,fb2_progress,61854,S1-H2-ELEC-UPS,fabricator_overlap
2,fb2_progress,61868,S1-H3-ELEC-UPS,fabricator_overlap
2,fb2_progress,61858,S1-H3-ELEC-UPS,fabricator_overlap
2,fb2_progress,61860,S1-H3-ELEC-UPS,fabricator_overlap
2,fb2_progress,61862,S1-H3-ELEC-UPS,fabricator_overlap
2,fb2_progress,61864,S1-H3-ELEC-UPS,fabricator_overlap
2,fb2_progress,61866,S1-H3-ELEC-UPS,fabricator_overlap
3,fb2_progress,61867,S1-H1-ELEC-UPS,fabricator_overlap
3,fb2_progress,10002,S1-H1-ELEC-UPS,fabricator_overlap
3,fb2_progress,61869,S1-H1-ELEC-UPS,fabricator_overlap
3,fb2_progress,10004,S1-H1-ELEC-UPS,fabricator_overlap
3,fb2_progress,10005,S1-H1-ELEC-UPS,fabricator_overlap
3,fb2_progress,10006,S1-H1-ELEC-UPS,fabricator_overlap
3,fb2_progress,61848,S1-H2-ELEC-UPS,fabricator_overlap
3,fb2_progress,61850,S1-H2-ELEC-UPS,fabricator_overlap
3,fb2_progress,61852,S1-H2-ELEC-UPS,fabricator_overlap
3,fb2_progress,61854,S1-H2-ELEC-UPS,fabricator_overlap
3,fb2_progress,61868,S1-H3-ELEC-UPS,fabricator_overlap
3,fb2_progress,61858,S1-H3-ELEC-UPS,fabricator_overlap
3,fb2_progress,61870,S1-H3-ELEC-UPS,fabricator_overlap
3,fb2_progress,61862,S1-H3-ELEC-UPS,fabricator_overlap
3,fb2_progress,61864,S1-H3-ELEC-UPS,fabricator_overlap
3,fb2_progress,61866,S1-H3-ELEC-UPS,fabricator_overlap
1,el4_progress,EL4/H1/BUS/01,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/02,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/03,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/04,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/05,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/06,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/07,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/08,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/09,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/10,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/11,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/12,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/13,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/14,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/15,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/16,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/17,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H1/BUS/18,S1-H1-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/19,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/20,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/21,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/22,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/23,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/24,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/25,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/26,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/27,S1-H2-ELEC-BUS,cancelled
1,el4_progress,EL4/H2/BUS/28,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/29,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/30,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/31,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/32,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/33,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/34,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/35,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/36,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/37,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/38,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/39,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/40,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/41,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H2/BUS/42,S1-H2-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/43,S1-H3-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/44,S1-H3-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/45,S1-H3-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/46,S1-H3-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/47,S1-H3-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/48,S1-H3-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/49,S1-H3-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/50,S1-H3-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/51,S1-H3-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/52,S1-H3-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/53,S1-H3-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/54,S1-H3-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/55,S1-H3-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/56,S1-H3-ELEC-BUS,
1,el4_progress,EL4/H3/BUS/57,S1-H3-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/01,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/02,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/03,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/04,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/05,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/06,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/07,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/08,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/09,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/684,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/11,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/12,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/13,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/14,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/15,S1-H1-ELEC-BUS,
2,el4_progress,EL4/H1/BUS/16,S1-H1-ELEC-BUS,
